input_token,big,brown,calico,cat,dog,lay,mat,on,red,rug,sat,small,tabby,the
on|sat|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|sat|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|sat|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|sat|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|sat|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|small|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|small|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|small|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|small|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|small|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|small|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|small|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|small|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|small|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|small|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|small|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|small|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|small|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|small|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|tabby|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|tabby|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|tabby|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|tabby|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|tabby|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|tabby|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|tabby|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|tabby|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|tabby|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|tabby|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|tabby|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|tabby|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|tabby|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|tabby|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|the|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|the|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|the|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|the|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|the|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|the|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|the|mat,-0.4025,-0.4025,-0.4025,-0.4025,-0.4025,-0.4025,-0.4025,-0.4025,-0.4025,-0.4025,-0.4025,-0.4025,-0.4025,5.2319
on|the|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|the|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|the|rug,-0.4179,-0.4179,-0.4179,-0.4179,-0.4179,-0.4179,-0.4179,-0.4179,-0.4179,-0.4179,-0.4179,-0.4179,-0.4179,5.4321
on|the|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|the|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|the|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on|the|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|big|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|big|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|big|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|big|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|big|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|big|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|big|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|big|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|big|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|big|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|big|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|big|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|big|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|big|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|brown|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|brown|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|brown|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|brown|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|brown|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|brown|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|brown|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|brown|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|brown|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|brown|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|brown|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|brown|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|brown|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|brown|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|calico|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|calico|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|calico|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|calico|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|calico|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|calico|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|calico|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|calico|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|calico|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|calico|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|calico|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|calico|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|calico|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|calico|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|cat|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|cat|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|cat|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|cat|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|cat|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|cat|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|cat|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|cat|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|cat|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|cat|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|cat|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|cat|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|cat|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|cat|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|dog|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|dog|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|dog|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|dog|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|dog|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|dog|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|dog|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|dog|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|dog|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|dog|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|dog|sat,-0.3568,-0.3568,-0.3568,-0.3568,-0.3568,-0.3568,-0.3568,4.6388,-0.3568,-0.3568,-0.3568,-0.3568,-0.3568,-0.3568
red|dog|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|dog|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|dog|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|lay|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|lay|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|lay|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|lay|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|lay|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|lay|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|lay|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|lay|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|lay|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|lay|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|lay|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|lay|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|lay|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|lay|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|mat|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|mat|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|mat|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|mat|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|mat|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|mat|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|mat|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|mat|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|mat|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|mat|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|mat|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|mat|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|mat|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|mat|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|on|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|on|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|on|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|on|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|on|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|on|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|on|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|on|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|on|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|on|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|on|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|on|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|on|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|on|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|red|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|red|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|red|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|red|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|red|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|red|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|red|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|red|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|red|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|red|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|red|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|red|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|red|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|red|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|rug|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|rug|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|rug|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|rug|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|rug|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|rug|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|rug|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|rug|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|rug|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|rug|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|rug|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|rug|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|rug|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|rug|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|sat|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|sat|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|sat|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|sat|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|sat|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|sat|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|sat|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|sat|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|sat|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|sat|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|sat|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|sat|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|sat|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|sat|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|small|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|small|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|small|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|small|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|small|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|small|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|small|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|small|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|small|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|small|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|small|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|small|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|small|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|small|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|tabby|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|tabby|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|tabby|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|tabby|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|tabby|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|tabby|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|tabby|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|tabby|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|tabby|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|tabby|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|tabby|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|tabby|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|tabby|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|tabby|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|the|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|the|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|the|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|the|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|the|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|the|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|the|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|the|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|the|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|the|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|the|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|the|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|the|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red|the|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|big|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|big|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|big|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|big|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|big|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|big|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|big|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|big|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|big|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|big|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|big|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|big|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|big|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|big|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|brown|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|brown|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|brown|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|brown|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|brown|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|brown|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|brown|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|brown|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|brown|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|brown|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|brown|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|brown|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|brown|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|brown|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|calico|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|calico|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|calico|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|calico|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|calico|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|calico|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|calico|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|calico|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|calico|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|calico|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|calico|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|calico|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|calico|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|calico|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|cat|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|cat|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|cat|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|cat|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|cat|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|cat|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|cat|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|cat|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|cat|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|cat|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|cat|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|cat|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|cat|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|cat|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|dog|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|dog|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|dog|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|dog|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|dog|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|dog|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|dog|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|dog|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|dog|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|dog|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|dog|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|dog|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|dog|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|dog|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|lay|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|lay|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|lay|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|lay|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|lay|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|lay|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|lay|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|lay|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|lay|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|lay|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|lay|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|lay|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|lay|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|lay|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|mat|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|mat|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|mat|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|mat|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|mat|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|mat|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|mat|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|mat|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|mat|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|mat|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|mat|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|mat|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|mat|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|mat|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|on|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|on|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|on|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|on|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|on|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|on|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|on|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|on|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|on|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|on|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|on|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|on|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|on|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|on|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|red|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|red|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|red|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|red|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|red|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|red|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|red|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|red|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|red|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|red|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|red|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|red|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|red|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|red|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|rug|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|rug|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|rug|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|rug|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|rug|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|rug|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|rug|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|rug|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|rug|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|rug|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|rug|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|rug|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|rug|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|rug|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|sat|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rug|sat|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
